Date,Actual,Predicted,Year,Month,State
2022-01-01,58467.0,62049.841335258156,2022,1,Rajasthan
2022-02-01,66064.0,65619.62439297528,2022,2,Rajasthan
2022-03-01,92322.0,69272.40496171098,2022,3,Rajasthan
2022-04-01,87892.0,73008.18304146528,2022,4,Rajasthan
2022-05-01,80909.0,76826.95863223815,2022,5,Rajasthan
2022-06-01,87118.0,80728.7317340296,2022,6,Rajasthan
2022-07-01,94278.0,84713.50234683965,2022,7,Rajasthan
2022-08-01,102184.0,88781.27047066827,2022,8,Rajasthan
2022-09-01,109191.0,92932.03610551548,2022,9,Rajasthan
2022-10-01,141067.0,97165.79925138126,2022,10,Rajasthan
2022-11-01,142140.0,101482.55990826564,2022,11,Rajasthan
2022-12-01,119846.0,105882.3180761686,2022,12,Rajasthan
2023-01-01,115720.0,110365.07375509014,2023,1,Rajasthan
2023-02-01,120788.0,114930.82694503026,2023,2,Rajasthan
2023-03-01,158831.0,119579.57764598896,2023,3,Rajasthan
2023-04-01,122786.0,124311.32585796625,2023,4,Rajasthan
2023-05-01,177853.0,129126.07158096212,2023,5,Rajasthan
2023-06-01,115124.0,134023.8148149766,2023,6,Rajasthan
2023-07-01,130838.0,139004.5555600096,2023,7,Rajasthan
2023-08-01,142700.0,144068.29381606122,2023,8,Rajasthan
2023-09-01,144000.0,149215.02958313143,2023,9,Rajasthan
2023-10-01,156544.0,154444.76286122022,2023,10,Rajasthan
2023-11-01,176773.0,159757.4936503276,2023,11,Rajasthan
2023-12-01,157700.0,165153.2219504536,2023,12,Rajasthan
2024-01-01,159875.0,170631.9477615981,2024,1,Rajasthan
2024-02-01,157855.0,176193.6710837612,2024,2,Rajasthan
2024-03-01,232163.0,181838.3919169429,2024,3,Rajasthan
2024-04-01,125015.0,187566.11026114324,2024,4,Rajasthan
2024-05-01,135926.0,193376.82611636212,2024,5,Rajasthan
2024-06-01,,199270.53948259953,2024,6,Rajasthan
2024-07-01,,205247.2503598556,2024,7,Rajasthan
2024-08-01,,211306.9587481302,2024,8,Rajasthan
2024-09-01,,217449.66464742343,2024,9,Rajasthan
2024-10-01,,223675.3680577352,2024,10,Rajasthan
2024-11-01,,229984.06897906557,2024,11,Rajasthan
2024-12-01,,236375.76741141453,2024,12,Rajasthan
2025-01-01,,242850.46335478208,2025,1,Rajasthan
2025-02-01,,249408.15680916817,2025,2,Rajasthan
2025-03-01,,256048.8477745729,2025,3,Rajasthan
2025-04-01,,262772.53625099617,2025,4,Rajasthan
2025-05-01,,269579.2222384381,2025,5,Rajasthan
2025-06-01,,276468.90573689854,2025,6,Rajasthan
2025-07-01,,283441.5867463776,2025,7,Rajasthan
2025-08-01,,290497.26526687515,2025,8,Rajasthan
2025-09-01,,297635.9412983914,2025,9,Rajasthan
2025-10-01,,304857.6148409262,2025,10,Rajasthan
2025-11-01,,312162.28589447954,2025,11,Rajasthan
2025-12-01,,319549.9544590515,2025,12,Rajasthan
2026-01-01,,327020.620534642,2026,1,Rajasthan
2026-02-01,,334574.28412125114,2026,2,Rajasthan
2026-03-01,,342210.94521887886,2026,3,Rajasthan
2026-04-01,,349930.60382752516,2026,4,Rajasthan
2026-05-01,,357733.25994719,2026,5,Rajasthan
2026-06-01,,365618.9135778735,2026,6,Rajasthan
2026-07-01,,373587.5647195755,2026,7,Rajasthan
2026-08-01,,381639.21337229613,2026,8,Rajasthan
2026-09-01,,389773.85953603534,2026,9,Rajasthan
2026-10-01,,397991.50321079313,2026,10,Rajasthan
2026-11-01,,406292.14439656946,2026,11,Rajasthan
2026-12-01,,414675.78309336444,2026,12,Rajasthan
2027-01-01,,423142.41930117796,2027,1,Rajasthan
2027-02-01,,431692.0530200101,2027,2,Rajasthan
2027-03-01,,440324.6842498608,2027,3,Rajasthan
2027-04-01,,449040.3129907301,2027,4,Rajasthan
2027-05-01,,457838.9392426179,2027,5,Rajasthan
2027-06-01,,466720.5630055244,2027,6,Rajasthan
2027-07-01,,475685.18427944946,2027,7,Rajasthan
2027-08-01,,484732.80306439305,2027,8,Rajasthan
2027-09-01,,493863.41936035524,2027,9,Rajasthan
2027-10-01,,503077.033167336,2027,10,Rajasthan
2027-11-01,,512373.6444853354,2027,11,Rajasthan
2027-12-01,,521753.2533143534,2027,12,Rajasthan
2028-01-01,,531215.8596543899,2028,1,Rajasthan
2028-02-01,,540761.463505445,2028,2,Rajasthan
2028-03-01,,550390.0648675187,2028,3,Rajasthan
2028-04-01,,560101.663740611,2028,4,Rajasthan
2028-05-01,,569896.2601247219,2028,5,Rajasthan
2028-06-01,,579773.8540198513,2028,6,Rajasthan
2028-07-01,,589734.4454259994,2028,7,Rajasthan
2028-08-01,,599778.034343166,2028,8,Rajasthan
2028-09-01,,609904.6207713512,2028,9,Rajasthan
2028-10-01,,620114.2047105549,2028,10,Rajasthan
2028-11-01,,630406.7861607773,2028,11,Rajasthan
2028-12-01,,640782.3651220183,2028,12,Rajasthan
2029-01-01,,651240.9415942779,2029,1,Rajasthan
2029-02-01,,661782.515577556,2029,2,Rajasthan
2029-03-01,,672407.0870718526,2029,3,Rajasthan
2029-04-01,,683114.656077168,2029,4,Rajasthan
2029-05-01,,693905.2225935018,2029,5,Rajasthan
2029-06-01,,704778.7866208543,2029,6,Rajasthan
2029-07-01,,715735.3481592253,2029,7,Rajasthan
2029-08-01,,726774.9072086149,2029,8,Rajasthan
2029-09-01,,737897.4637690231,2029,9,Rajasthan
2029-10-01,,749103.0178404499,2029,10,Rajasthan
2029-11-01,,760391.5694228952,2029,11,Rajasthan
2029-12-01,,771763.1185163592,2029,12,Rajasthan
2030-01-01,,783217.6651208417,2030,1,Rajasthan
2030-02-01,,794755.2092363428,2030,2,Rajasthan
2030-03-01,,806375.7508628626,2030,3,Rajasthan
2030-04-01,,818079.2900004009,2030,4,Rajasthan
2030-05-01,,829865.8266489577,2030,5,Rajasthan
2030-06-01,,841735.3608085332,2030,6,Rajasthan
2030-07-01,,853687.8924791272,2030,7,Rajasthan
2030-08-01,,865723.4216607398,2030,8,Rajasthan
2030-09-01,,877841.948353371,2030,9,Rajasthan
2030-10-01,,890043.4725570208,2030,10,Rajasthan
2030-11-01,,902327.9942716892,2030,11,Rajasthan
2030-12-01,,914695.5134973761,2030,12,Rajasthan
2024-05-01,4.0,4.0,2024,5,Sikkim
2024-06-01,,4.0,2024,6,Sikkim
2024-07-01,,4.0,2024,7,Sikkim
2024-08-01,,4.0,2024,8,Sikkim
2024-09-01,,4.0,2024,9,Sikkim
2024-10-01,,4.0,2024,10,Sikkim
2024-11-01,,4.0,2024,11,Sikkim
2024-12-01,,4.0,2024,12,Sikkim
2025-01-01,,4.0,2025,1,Sikkim
2025-02-01,,4.0,2025,2,Sikkim
2025-03-01,,4.0,2025,3,Sikkim
2025-04-01,,4.0,2025,4,Sikkim
2025-05-01,,4.0,2025,5,Sikkim
2025-06-01,,4.0,2025,6,Sikkim
2025-07-01,,4.0,2025,7,Sikkim
2025-08-01,,4.0,2025,8,Sikkim
2025-09-01,,4.0,2025,9,Sikkim
2025-10-01,,4.0,2025,10,Sikkim
2025-11-01,,4.0,2025,11,Sikkim
2025-12-01,,4.0,2025,12,Sikkim
2026-01-01,,4.0,2026,1,Sikkim
2026-02-01,,4.0,2026,2,Sikkim
2026-03-01,,4.0,2026,3,Sikkim
2026-04-01,,4.0,2026,4,Sikkim
2026-05-01,,4.0,2026,5,Sikkim
2026-06-01,,4.0,2026,6,Sikkim
2026-07-01,,4.0,2026,7,Sikkim
2026-08-01,,4.0,2026,8,Sikkim
2026-09-01,,4.0,2026,9,Sikkim
2026-10-01,,4.0,2026,10,Sikkim
2026-11-01,,4.0,2026,11,Sikkim
2026-12-01,,4.0,2026,12,Sikkim
2027-01-01,,4.0,2027,1,Sikkim
2027-02-01,,4.0,2027,2,Sikkim
2027-03-01,,4.0,2027,3,Sikkim
2027-04-01,,4.0,2027,4,Sikkim
2027-05-01,,4.0,2027,5,Sikkim
2027-06-01,,4.0,2027,6,Sikkim
2027-07-01,,4.0,2027,7,Sikkim
2027-08-01,,4.0,2027,8,Sikkim
2027-09-01,,4.0,2027,9,Sikkim
2027-10-01,,4.0,2027,10,Sikkim
2027-11-01,,4.0,2027,11,Sikkim
2027-12-01,,4.0,2027,12,Sikkim
2028-01-01,,4.0,2028,1,Sikkim
2028-02-01,,4.0,2028,2,Sikkim
2028-03-01,,4.0,2028,3,Sikkim
2028-04-01,,4.0,2028,4,Sikkim
2028-05-01,,4.0,2028,5,Sikkim
2028-06-01,,4.0,2028,6,Sikkim
2028-07-01,,4.0,2028,7,Sikkim
2028-08-01,,4.0,2028,8,Sikkim
2028-09-01,,4.0,2028,9,Sikkim
2028-10-01,,4.0,2028,10,Sikkim
2028-11-01,,4.0,2028,11,Sikkim
2028-12-01,,4.0,2028,12,Sikkim
2029-01-01,,4.0,2029,1,Sikkim
2029-02-01,,4.0,2029,2,Sikkim
2029-03-01,,4.0,2029,3,Sikkim
2029-04-01,,4.0,2029,4,Sikkim
2029-05-01,,4.0,2029,5,Sikkim
2029-06-01,,4.0,2029,6,Sikkim
2029-07-01,,4.0,2029,7,Sikkim
2029-08-01,,4.0,2029,8,Sikkim
2029-09-01,,4.0,2029,9,Sikkim
2029-10-01,,4.0,2029,10,Sikkim
2029-11-01,,4.0,2029,11,Sikkim
2029-12-01,,4.0,2029,12,Sikkim
2030-01-01,,4.0,2030,1,Sikkim
2030-02-01,,4.0,2030,2,Sikkim
2030-03-01,,4.0,2030,3,Sikkim
2030-04-01,,4.0,2030,4,Sikkim
2030-05-01,,4.0,2030,5,Sikkim
2030-06-01,,4.0,2030,6,Sikkim
2030-07-01,,4.0,2030,7,Sikkim
2030-08-01,,4.0,2030,8,Sikkim
2030-09-01,,4.0,2030,9,Sikkim
2030-10-01,,4.0,2030,10,Sikkim
2030-11-01,,4.0,2030,11,Sikkim
2030-12-01,,4.0,2030,12,Sikkim
2019-01-01,223.0,19066.590065335753,2019,1,Tamil Nadu
2019-02-01,294.0,19656.159094221286,2019,2,Tamil Nadu
2019-03-01,530.0,20214.795134683543,2019,3,Tamil Nadu
2019-04-01,283.0,20742.49818672252,2019,4,Tamil Nadu
2019-05-01,181.0,21239.268250338224,2019,5,Tamil Nadu
2019-06-01,191.0,21705.10532553065,2019,6,Tamil Nadu
2019-07-01,231.0,22140.009412299798,2019,7,Tamil Nadu
2019-08-01,237.0,22543.98051064567,2019,8,Tamil Nadu
2019-09-01,338.0,22917.018620568266,2019,9,Tamil Nadu
2019-10-01,350.0,23259.123742067582,2019,10,Tamil Nadu
2019-11-01,537.0,23570.295875143624,2019,11,Tamil Nadu
2019-12-01,319.0,23850.53501979639,2019,12,Tamil Nadu
2020-01-01,118408.0,24099.841176025875,2020,1,Tamil Nadu
2020-02-01,116521.0,24318.214343832085,2020,2,Tamil Nadu
2020-03-01,99132.0,24505.654523215024,2020,3,Tamil Nadu
2020-04-01,6829.0,24662.16171417468,2020,4,Tamil Nadu
2020-05-01,9267.0,24787.73591671106,2020,5,Tamil Nadu
2020-06-01,45711.0,24882.377130824163,2020,6,Tamil Nadu
2020-07-01,54924.0,24946.085356513988,2020,7,Tamil Nadu
2020-08-01,60419.0,24978.86059378054,2020,8,Tamil Nadu
2020-09-01,80077.0,24980.70284262381,2020,9,Tamil Nadu
2020-10-01,80648.0,24951.612103043808,2020,10,Tamil Nadu
2020-11-01,94361.0,24891.588375040526,2020,11,Tamil Nadu
2020-12-01,111854.0,24800.63165861397,2020,12,Tamil Nadu
2021-01-01,1056.0,24678.741953764133,2021,1,Tamil Nadu
2021-02-01,2635.0,24525.91926049102,2021,2,Tamil Nadu
2021-03-01,3725.0,24342.163578794636,2021,3,Tamil Nadu
2021-04-01,1867.0,24127.474908674973,2021,4,Tamil Nadu
2021-05-01,268.0,23881.85325013203,2021,5,Tamil Nadu
2021-06-01,922.0,23605.298603165807,2021,6,Tamil Nadu
2021-07-01,2919.0,23297.810967776313,2021,7,Tamil Nadu
2021-08-01,2822.0,22959.39034396354,2021,8,Tamil Nadu
2021-09-01,3005.0,22590.036731727494,2021,9,Tamil Nadu
2021-10-01,2621.0,22189.75013106817,2021,10,Tamil Nadu
2021-11-01,2877.0,21758.53054198556,2021,11,Tamil Nadu
2021-12-01,3305.0,21296.377964479685,2021,12,Tamil Nadu
2022-01-01,4429.0,20803.292398550526,2022,1,Tamil Nadu
2022-02-01,4831.0,20279.273844198095,2022,2,Tamil Nadu
2022-03-01,8119.0,19724.322301422384,2022,3,Tamil Nadu
2022-04-01,5807.0,19138.437770223394,2022,4,Tamil Nadu
2022-05-01,3886.0,18521.620250601132,2022,5,Tamil Nadu
2022-06-01,4587.0,17873.86974255559,2022,6,Tamil Nadu
2022-07-01,4586.0,17195.186246086774,2022,7,Tamil Nadu
2022-08-01,5792.0,16485.56976119468,2022,8,Tamil Nadu
2022-09-01,5453.0,15745.02028787931,2022,9,Tamil Nadu
2022-10-01,5796.0,14973.537826140659,2022,10,Tamil Nadu
2022-11-01,7669.0,14171.122375978735,2022,11,Tamil Nadu
2022-12-01,5491.0,13337.773937393533,2022,12,Tamil Nadu
2023-01-01,5789.0,12473.492510385055,2023,1,Tamil Nadu
2023-02-01,7152.0,11578.2780949533,2023,2,Tamil Nadu
2023-03-01,9233.0,10652.130691098266,2023,3,Tamil Nadu
2023-04-01,7342.0,9695.050298819957,2023,4,Tamil Nadu
2023-05-01,11387.0,8707.036918118369,2023,5,Tamil Nadu
2023-06-01,6126.0,7688.090548993507,2023,6,Tamil Nadu
2023-07-01,7226.0,6638.211191445369,2023,7,Tamil Nadu
2023-08-01,7352.0,5557.39884547395,2023,8,Tamil Nadu
2023-09-01,6196.0,4445.653511079261,2023,9,Tamil Nadu
2023-10-01,7375.0,3302.975188261289,2023,10,Tamil Nadu
2023-11-01,8052.0,2129.3638770200414,2023,11,Tamil Nadu
2023-12-01,6342.0,924.8195773555126,2023,12,Tamil Nadu
2024-01-01,8657.0,0.0,2024,1,Tamil Nadu
2024-02-01,9717.0,0.0,2024,2,Tamil Nadu
2024-03-01,14650.0,0.0,2024,3,Tamil Nadu
2024-04-01,7909.0,0.0,2024,4,Tamil Nadu
2024-05-01,7641.0,0.0,2024,5,Tamil Nadu
2024-06-01,,0.0,2024,6,Tamil Nadu
2024-07-01,,0.0,2024,7,Tamil Nadu
2024-08-01,,0.0,2024,8,Tamil Nadu
2024-09-01,,0.0,2024,9,Tamil Nadu
2024-10-01,,0.0,2024,10,Tamil Nadu
2024-11-01,,0.0,2024,11,Tamil Nadu
2024-12-01,,0.0,2024,12,Tamil Nadu
2025-01-01,,0.0,2025,1,Tamil Nadu
2025-02-01,,0.0,2025,2,Tamil Nadu
2025-03-01,,0.0,2025,3,Tamil Nadu
2025-04-01,,0.0,2025,4,Tamil Nadu
2025-05-01,,0.0,2025,5,Tamil Nadu
2025-06-01,,0.0,2025,6,Tamil Nadu
2025-07-01,,0.0,2025,7,Tamil Nadu
2025-08-01,,0.0,2025,8,Tamil Nadu
2025-09-01,,0.0,2025,9,Tamil Nadu
2025-10-01,,0.0,2025,10,Tamil Nadu
2025-11-01,,0.0,2025,11,Tamil Nadu
2025-12-01,,0.0,2025,12,Tamil Nadu
2026-01-01,,0.0,2026,1,Tamil Nadu
2026-02-01,,0.0,2026,2,Tamil Nadu
2026-03-01,,0.0,2026,3,Tamil Nadu
2026-04-01,,0.0,2026,4,Tamil Nadu
2026-05-01,,0.0,2026,5,Tamil Nadu
2026-06-01,,0.0,2026,6,Tamil Nadu
2026-07-01,,0.0,2026,7,Tamil Nadu
2026-08-01,,0.0,2026,8,Tamil Nadu
2026-09-01,,0.0,2026,9,Tamil Nadu
2026-10-01,,0.0,2026,10,Tamil Nadu
2026-11-01,,0.0,2026,11,Tamil Nadu
2026-12-01,,0.0,2026,12,Tamil Nadu
2027-01-01,,0.0,2027,1,Tamil Nadu
2027-02-01,,0.0,2027,2,Tamil Nadu
2027-03-01,,0.0,2027,3,Tamil Nadu
2027-04-01,,0.0,2027,4,Tamil Nadu
2027-05-01,,0.0,2027,5,Tamil Nadu
2027-06-01,,0.0,2027,6,Tamil Nadu
2027-07-01,,0.0,2027,7,Tamil Nadu
2027-08-01,,0.0,2027,8,Tamil Nadu
2027-09-01,,0.0,2027,9,Tamil Nadu
2027-10-01,,0.0,2027,10,Tamil Nadu
2027-11-01,,0.0,2027,11,Tamil Nadu
2027-12-01,,0.0,2027,12,Tamil Nadu
2028-01-01,,0.0,2028,1,Tamil Nadu
2028-02-01,,0.0,2028,2,Tamil Nadu
2028-03-01,,0.0,2028,3,Tamil Nadu
2028-04-01,,0.0,2028,4,Tamil Nadu
2028-05-01,,0.0,2028,5,Tamil Nadu
2028-06-01,,0.0,2028,6,Tamil Nadu
2028-07-01,,0.0,2028,7,Tamil Nadu
2028-08-01,,0.0,2028,8,Tamil Nadu
2028-09-01,,0.0,2028,9,Tamil Nadu
2028-10-01,,0.0,2028,10,Tamil Nadu
2028-11-01,,0.0,2028,11,Tamil Nadu
2028-12-01,,0.0,2028,12,Tamil Nadu
2029-01-01,,0.0,2029,1,Tamil Nadu
2029-02-01,,0.0,2029,2,Tamil Nadu
2029-03-01,,0.0,2029,3,Tamil Nadu
2029-04-01,,0.0,2029,4,Tamil Nadu
2029-05-01,,0.0,2029,5,Tamil Nadu
2029-06-01,,0.0,2029,6,Tamil Nadu
2029-07-01,,0.0,2029,7,Tamil Nadu
2029-08-01,,0.0,2029,8,Tamil Nadu
2029-09-01,,0.0,2029,9,Tamil Nadu
2029-10-01,,0.0,2029,10,Tamil Nadu
2029-11-01,,0.0,2029,11,Tamil Nadu
2029-12-01,,0.0,2029,12,Tamil Nadu
2030-01-01,,0.0,2030,1,Tamil Nadu
2030-02-01,,0.0,2030,2,Tamil Nadu
2030-03-01,,0.0,2030,3,Tamil Nadu
2030-04-01,,0.0,2030,4,Tamil Nadu
2030-05-01,,0.0,2030,5,Tamil Nadu
2030-06-01,,0.0,2030,6,Tamil Nadu
2030-07-01,,0.0,2030,7,Tamil Nadu
2030-08-01,,0.0,2030,8,Tamil Nadu
2030-09-01,,0.0,2030,9,Tamil Nadu
2030-10-01,,0.0,2030,10,Tamil Nadu
2030-11-01,,0.0,2030,11,Tamil Nadu
2030-12-01,,0.0,2030,12,Tamil Nadu
2019-01-01,3.0,2.9410955410894193,2019,1,The Dadra And Nagar Haveli And Daman And Diu
2019-02-01,1.0,2.6652554025026447,2019,2,The Dadra And Nagar Haveli And Daman And Diu
2019-03-01,0.0,2.410170215337337,2019,3,The Dadra And Nagar Haveli And Daman And Diu
2019-04-01,3.0,2.175839979593497,2019,4,The Dadra And Nagar Haveli And Daman And Diu
2019-05-01,1.0,1.9622646952711233,2019,5,The Dadra And Nagar Haveli And Daman And Diu
2019-06-01,1.0,1.769444362370217,2019,6,The Dadra And Nagar Haveli And Daman And Diu
2019-07-01,0.0,1.5973789808907775,2019,7,The Dadra And Nagar Haveli And Daman And Diu
2019-08-01,0.0,1.4460685508328053,2019,8,The Dadra And Nagar Haveli And Daman And Diu
2019-09-01,0.0,1.3155130721962995,2019,9,The Dadra And Nagar Haveli And Daman And Diu
2019-10-01,6.0,1.205712544981261,2019,10,The Dadra And Nagar Haveli And Daman And Diu
2019-11-01,1.0,1.1166669691876898,2019,11,The Dadra And Nagar Haveli And Daman And Diu
2019-12-01,3.0,1.0483763448155852,2019,12,The Dadra And Nagar Haveli And Daman And Diu
2020-01-01,5.0,1.0008406718649474,2020,1,The Dadra And Nagar Haveli And Daman And Diu
2020-02-01,0.0,0.9740599503357772,2020,2,The Dadra And Nagar Haveli And Daman And Diu
2020-03-01,4.0,0.9680341802280741,2020,3,The Dadra And Nagar Haveli And Daman And Diu
2020-04-01,0.0,0.982763361541837,2020,4,The Dadra And Nagar Haveli And Daman And Diu
2020-05-01,2.0,1.0182474942770678,2020,5,The Dadra And Nagar Haveli And Daman And Diu
2020-06-01,2.0,1.0744865784337656,2020,6,The Dadra And Nagar Haveli And Daman And Diu
2020-07-01,1.0,1.1514806140119296,2020,7,The Dadra And Nagar Haveli And Daman And Diu
2020-08-01,0.0,1.2492296010115613,2020,8,The Dadra And Nagar Haveli And Daman And Diu
2020-09-01,1.0,1.3677335394326602,2020,9,The Dadra And Nagar Haveli And Daman And Diu
2020-10-01,0.0,1.5069924292752253,2020,10,The Dadra And Nagar Haveli And Daman And Diu
2020-11-01,2.0,1.667006270539258,2020,11,The Dadra And Nagar Haveli And Daman And Diu
2020-12-01,7.0,1.8477750632247578,2020,12,The Dadra And Nagar Haveli And Daman And Diu
2021-01-01,1.0,2.0492988073317235,2021,1,The Dadra And Nagar Haveli And Daman And Diu
2021-02-01,3.0,2.2715775028601577,2021,2,The Dadra And Nagar Haveli And Daman And Diu
2021-03-01,2.0,2.5146111498100585,2021,3,The Dadra And Nagar Haveli And Daman And Diu
2021-04-01,1.0,2.7783997481814264,2021,4,The Dadra And Nagar Haveli And Daman And Diu
2021-05-01,0.0,3.062943297974261,2021,5,The Dadra And Nagar Haveli And Daman And Diu
2021-06-01,3.0,3.368241799188561,2021,6,The Dadra And Nagar Haveli And Daman And Diu
2021-07-01,8.0,3.6942952518243297,2021,7,The Dadra And Nagar Haveli And Daman And Diu
2021-08-01,2.0,4.041103655881566,2021,8,The Dadra And Nagar Haveli And Daman And Diu
2021-09-01,1.0,4.408667011360269,2021,9,The Dadra And Nagar Haveli And Daman And Diu
2021-10-01,2.0,4.796985318260439,2021,10,The Dadra And Nagar Haveli And Daman And Diu
2021-11-01,1.0,5.206058576582075,2021,11,The Dadra And Nagar Haveli And Daman And Diu
2021-12-01,5.0,5.6358867863251785,2021,12,The Dadra And Nagar Haveli And Daman And Diu
2022-01-01,6.0,6.086469947489748,2022,1,The Dadra And Nagar Haveli And Daman And Diu
2022-02-01,6.0,6.557808060075786,2022,2,The Dadra And Nagar Haveli And Daman And Diu
2022-03-01,7.0,7.0499011240832905,2022,3,The Dadra And Nagar Haveli And Daman And Diu
2022-04-01,8.0,7.562749139512262,2022,4,The Dadra And Nagar Haveli And Daman And Diu
2022-05-01,18.0,8.096352106362701,2022,5,The Dadra And Nagar Haveli And Daman And Diu
2022-06-01,10.0,8.650710024634607,2022,6,The Dadra And Nagar Haveli And Daman And Diu
2022-07-01,9.0,9.22582289432798,2022,7,The Dadra And Nagar Haveli And Daman And Diu
2022-08-01,14.0,9.821690715442818,2022,8,The Dadra And Nagar Haveli And Daman And Diu
2022-09-01,15.0,10.438313487979126,2022,9,The Dadra And Nagar Haveli And Daman And Diu
2022-10-01,9.0,11.075691211936899,2022,10,The Dadra And Nagar Haveli And Daman And Diu
2022-11-01,17.0,11.73382388731614,2022,11,The Dadra And Nagar Haveli And Daman And Diu
2022-12-01,22.0,12.412711514116848,2022,12,The Dadra And Nagar Haveli And Daman And Diu
2023-01-01,11.0,13.11235409233902,2023,1,The Dadra And Nagar Haveli And Daman And Diu
2023-02-01,19.0,13.832751621982663,2023,2,The Dadra And Nagar Haveli And Daman And Diu
2023-03-01,10.0,14.573904103047772,2023,3,The Dadra And Nagar Haveli And Daman And Diu
2023-04-01,8.0,15.335811535534347,2023,4,The Dadra And Nagar Haveli And Daman And Diu
2023-05-01,12.0,16.11847391944239,2023,5,The Dadra And Nagar Haveli And Daman And Diu
2023-06-01,6.0,16.9218912547719,2023,6,The Dadra And Nagar Haveli And Daman And Diu
2023-07-01,9.0,17.74606354152288,2023,7,The Dadra And Nagar Haveli And Daman And Diu
2023-08-01,10.0,18.590990779695318,2023,8,The Dadra And Nagar Haveli And Daman And Diu
2023-09-01,21.0,19.45667296928923,2023,9,The Dadra And Nagar Haveli And Daman And Diu
2023-10-01,17.0,20.343110110304607,2023,10,The Dadra And Nagar Haveli And Daman And Diu
2023-11-01,18.0,21.25030220274145,2023,11,The Dadra And Nagar Haveli And Daman And Diu
2023-12-01,20.0,22.178249246599762,2023,12,The Dadra And Nagar Haveli And Daman And Diu
2024-01-01,35.0,23.12695124187954,2024,1,The Dadra And Nagar Haveli And Daman And Diu
2024-02-01,30.0,24.09640818858079,2024,2,The Dadra And Nagar Haveli And Daman And Diu
2024-03-01,32.0,25.086620086703498,2024,3,The Dadra And Nagar Haveli And Daman And Diu
2024-04-01,27.0,26.09758693624768,2024,4,The Dadra And Nagar Haveli And Daman And Diu
2024-05-01,26.0,27.12930873721333,2024,5,The Dadra And Nagar Haveli And Daman And Diu
2024-06-01,,28.181785489600436,2024,6,The Dadra And Nagar Haveli And Daman And Diu
2024-07-01,,29.255017193409024,2024,7,The Dadra And Nagar Haveli And Daman And Diu
2024-08-01,,30.349003848639065,2024,8,The Dadra And Nagar Haveli And Daman And Diu
2024-09-01,,31.463745455290585,2024,9,The Dadra And Nagar Haveli And Daman And Diu
2024-10-01,,32.599242013363565,2024,10,The Dadra And Nagar Haveli And Daman And Diu
2024-11-01,,33.75549352285802,2024,11,The Dadra And Nagar Haveli And Daman And Diu
2024-12-01,,34.93249998377393,2024,12,The Dadra And Nagar Haveli And Daman And Diu
2025-01-01,,36.13026139611131,2025,1,The Dadra And Nagar Haveli And Daman And Diu
2025-02-01,,37.34877775987016,2025,2,The Dadra And Nagar Haveli And Daman And Diu
2025-03-01,,38.58804907505048,2025,3,The Dadra And Nagar Haveli And Daman And Diu
2025-04-01,,39.84807534165226,2025,4,The Dadra And Nagar Haveli And Daman And Diu
2025-05-01,,41.12885655967551,2025,5,The Dadra And Nagar Haveli And Daman And Diu
2025-06-01,,42.43039272912023,2025,6,The Dadra And Nagar Haveli And Daman And Diu
2025-07-01,,43.75268384998641,2025,7,The Dadra And Nagar Haveli And Daman And Diu
2025-08-01,,45.09572992227406,2025,8,The Dadra And Nagar Haveli And Daman And Diu
2025-09-01,,46.45953094598318,2025,9,The Dadra And Nagar Haveli And Daman And Diu
2025-10-01,,47.84408692111377,2025,10,The Dadra And Nagar Haveli And Daman And Diu
2025-11-01,,49.249397847665826,2025,11,The Dadra And Nagar Haveli And Daman And Diu
2025-12-01,,50.67546372563934,2025,12,The Dadra And Nagar Haveli And Daman And Diu
2026-01-01,,52.12228455503433,2026,1,The Dadra And Nagar Haveli And Daman And Diu
2026-02-01,,53.58986033585078,2026,2,The Dadra And Nagar Haveli And Daman And Diu
2026-03-01,,55.0781910680887,2026,3,The Dadra And Nagar Haveli And Daman And Diu
2026-04-01,,56.58727675174809,2026,4,The Dadra And Nagar Haveli And Daman And Diu
2026-05-01,,58.117117386828944,2026,5,The Dadra And Nagar Haveli And Daman And Diu
2026-06-01,,59.66771297333127,2026,6,The Dadra And Nagar Haveli And Daman And Diu
2026-07-01,,61.239063511255054,2026,7,The Dadra And Nagar Haveli And Daman And Diu
2026-08-01,,62.831169000600305,2026,8,The Dadra And Nagar Haveli And Daman And Diu
2026-09-01,,64.44402944136704,2026,9,The Dadra And Nagar Haveli And Daman And Diu
2026-10-01,,66.07764483355523,2026,10,The Dadra And Nagar Haveli And Daman And Diu
2026-11-01,,67.73201517716488,2026,11,The Dadra And Nagar Haveli And Daman And Diu
2026-12-01,,69.407140472196,2026,12,The Dadra And Nagar Haveli And Daman And Diu
2027-01-01,,71.1030207186486,2027,1,The Dadra And Nagar Haveli And Daman And Diu
2027-02-01,,72.81965591652266,2027,2,The Dadra And Nagar Haveli And Daman And Diu
2027-03-01,,74.55704606581818,2027,3,The Dadra And Nagar Haveli And Daman And Diu
2027-04-01,,76.31519116653517,2027,4,The Dadra And Nagar Haveli And Daman And Diu
2027-05-01,,78.09409121867363,2027,5,The Dadra And Nagar Haveli And Daman And Diu
2027-06-01,,79.89374622223356,2027,6,The Dadra And Nagar Haveli And Daman And Diu
2027-07-01,,81.71415617721495,2027,7,The Dadra And Nagar Haveli And Daman And Diu
